,AutoClass
0,0
1,0.00197316495659037
2,0.00177430801987225
3,0.00125078173858662
4,0.000183688464364438
5,0.00133988387673068
6,0.0010230179028133
7,0.000707213578500707
8,0.000666222518321119
9,0.00498891352549889
10,0.00644028103044497
11,0.00401146131805158
12,0.00425894378194208
13,0.00178412132024978
14,0.00274914089347079
15,0.0160714285714286
16,0.0169753086419753
17,0
18,0.0109812256464754
19,0.0152133580705009
20,0.0106112054329372
21,0.00826719576719577
22,0.0118135376756066
23,0.0113636363636364
24,0.00574191598670293
25,0.00635451505016722
26,0.0113253749617386
27,0.00346220427005193
28,0.0027972027972028
29,0.0259529602595296
30,0.0284664830119376
31,0.00347141865308956
32,0.00266725939097577
33,0.00273626604925279
34,0.00314465408805031
35,0.00374687760199833
36,0.00371674491392801
37,0.00437345502947328
38,0.00420552203327848
39,0.0074827895839569
40,0.00392156862745098
41,0.00339796122326604
42,0.000408079983676801
43,0.00194763038303398
44,0.00295566502463054
45,0.00144508670520231
46,0.00107642626480086
47,0.00129634430904848
48,0.00285551113649343
49,0.0180157946692991
50,0.0134694764284162
51,0.00894528812148949
52,0.026431718061674
53,0.0330434782608696
54,0.028673835125448
55,0.0272452068617558
56,0.0087073007367716
57,0.00951503990178023
58,0.0028436018957346
59,0.00392857142857143
60,0.00341038272072755
61,0.00100908173562059
62,0.000803212851405623
63,0.000894988066825776
64,0.000625390869293308
65,0.0011915400655347
66,0.000542888165038002
67,0.000185391175380052
68,0.000565078169146732
69,0.000577589526376588
70,0.000190041809198024
71,0.000564334085778781
72,0
73,0
74,0
75,0.000349406009783368
76,0.000361663652802893
77,0
78,0.00105485232067511
79,0.00105448154657294
80,0.00185442744552619
81,0.000860585197934596
82,0.0013077593722755
83,0.00351699882766706
84,0.00120481927710843
85,0.00121432908318154
86,0
87,0.000485672656629432
88,0.00120992135511192
89,0.000540248514316586
90,0.000543478260869565
91,0.00245700245700246
92,0.00164880461665293
93,0.00199760287654814
94,0.0054380664652568
95,0.00203562340966921
96,0.00268528464017186
97,0.00470588235294118
98,0.00297492562685933
99,0
100,0.00325732899022801
101,0.00366748166259169
102,0.0030374620317246
103,0.00439422473320778
104,0.00400123114804555
105,0.00283732660781841
106,0.0043640897755611
107,0.00465116279069767
108,0.00246685168054271
109,0.00344287949921753
110,0.00350653490596111
111,0.00358637178720861
112,0.00054525627044711
113,0.00099601593625498
114,0
115,0.000833333333333333
116,0
117,0.000616370808678501
118,0
119,0.00389231268245216
120,0.0020772746157042
121,0.00109950522264981
122,0.000499875031242189
123,0
124,0.00040263051939337
125,0.00101574403250381
126,0.000859317456420329
127,0
128,0.000139178844815588
129,0
130,0.000119674485399713
131,0
132,0
133,0
134,0
135,0.000151607034566404
136,0.00176522506619594
137,0.00208073241781107
138,0.00212765957446809
139,0.00218579234972678
140,0.000979431929480901
141,0.0010443864229765
142,0
143,0
144,0.00188146754468485
145,0.00274223034734918
146,0.00120772946859903
147,0.00188323917137476
148,0
149,0.000601684717208183
150,0.000677966101694915
151,0.00127551020408163
152,0.00170940170940171
153,0.00350262697022767
154,0.00441126569392603
155,0.0027976375505129
156,0.00375234521575985
157,0.00444803881924788
158,0.00671406003159558
159,0.00135711516091508
160,0.0013427968540188
161,0.000986971969996052
162,0.0037243947858473
163,0.00404926607052472
164,0.0182549504950495
165,0.0162259615384615
166,0.0136232643437254
167,0.0511437203280104
168,0.0488584474885845
169,0.0545279846264713
170,0.000392618767177071
171,0.00110803324099723
172,0.000890154886950329
173,0.000221827861579414
