,AutoClass
0,0.0237885462555066
1,0.0138121546961326
2,0.0163236337828247
3,0.0181363352095059
4,0.00863335782512858
5,0.0102724430549352
6,0.00843989769820972
7,0.0053041018387553
8,0.00516322451698867
9,0.0293791574279379
10,0.025175644028103
11,0.0189111747851003
12,0.00936967632027257
13,0.0205173951828724
14,0.0164948453608247
15,0.0303571428571429
16,0.0123456790123457
17,0.018796992481203
18,0.0216082182075806
19,0.0274582560296846
20,0.0267402376910017
21,0.0231481481481481
22,0.0261813537675607
23,0.0308441558441558
24,0.0238742822605017
25,0.0244147157190635
26,0.0306091215182124
27,0.0279861511829198
28,0.0369230769230769
29,0.0275750202757502
30,0.0289256198347107
31,0.031937051608424
32,0.0386752611691487
33,0.0355714586402863
34,0.0321952680443246
35,0.0322647793505412
36,0.0342331768388106
37,0.0378398935158775
38,0.0394953373560066
39,0.02604010775217
40,0.0142414860681115
41,0.017189686188287
42,0.0171393593144256
43,0.0142826228089158
44,0.0105090311986864
45,0.011271676300578
46,0.0153390742734123
47,0.0202229712211563
48,0.0205596801827527
49,0.0143139190523198
50,0.0136867260482294
51,0.0126898273351363
52,0.0295783511642542
53,0.0220289855072464
54,0.0293906810035842
55,0.0252270433905146
56,0.0314802411252512
57,0.0343769183548189
58,0.0281200631911532
59,0.0360714285714286
60,0.0299355816597196
61,0.0184998318197107
62,0.0289156626506024
63,0.0134248210023866
64,0.0115697310819262
65,0.00923443550789395
66,0.0208107129931234
67,0.0207638116425658
68,0.0214729704275758
69,0.0209857527916827
70,0.0201444317749905
71,0.017306245297216
72,0.0107418596844579
73,0.0136603028308097
74,0.0165329841217875
75,0.013277428371768
76,0.0126582278481013
77,0.0208333333333333
78,0.0253164556962025
79,0.0203866432337434
80,0.0264255910987483
81,0.0249569707401033
82,0.0265911072362685
83,0.0281359906213365
84,0.0265060240963855
85,0.0236794171220401
86,0.0198271479410269
87,0.0160271976687712
88,0.0423472474289171
89,0.0324149108589951
90,0.0255434782608696
91,0.0176085176085176
92,0.023083264633141
93,0.0243707550938873
94,0.0229607250755287
95,0.0320610687022901
96,0.0182599355531686
97,0.0211764705882353
98,0.0229494262643434
99,0
100,0.0222584147665581
101,0.0281173594132029
102,0.0141748228147148
103,0.0128688010043942
104,0.0147737765466297
105,0.00472887767969735
106,0.00810473815461347
107,0.00651162790697674
108,0.00647548566142461
109,0.00719874804381847
110,0.00733184571246414
111,0.00777047220561865
112,0.00981461286804798
113,0.00796812749003984
114,0
115,0.00142857142857143
116,0.0034965034965035
117,0.0019723865877712
118,0.00738916256157635
119,0.0048653908530652
120,0.00664727877025343
121,0.00439802089059923
122,0.00224943764058985
123,0.00385438972162741
124,0.00241578311636022
125,0.00304723209751143
126,0.00319175055241836
127,0.00244926522043387
128,0.00208768267223382
129,0.0018558614290133
130,0.00167544279559598
131,0.00215703192407248
132,0
133,0.00409255469856761
134,0.00135226504394861
135,0.00363856882959369
136,0.00441306266548985
137,0.00332917186849771
138,0.0025531914893617
139,0.0087431693989071
140,0.00587659157688541
141,0.00992167101827676
142,0.0128654970760234
143,0.0168269230769231
144,0.0188146754468485
145,0.0146252285191956
146,0.0157004830917874
147,0.0150659133709981
148,0.0211742059672762
149,0.0144404332129964
150,0.0196610169491525
151,0.0255102040816327
152,0.0239316239316239
153,0.0309398715703444
154,0.0271462504241602
155,0.0282872241218527
156,0.0363977485928705
157,0.0485240598463405
158,0.0387045813586098
159,0.0129895308259015
160,0.0109342029541531
161,0.00809317015396763
162,0.0126968004062976
163,0.0104606040155222
164,0.021039603960396
165,0.0207331730769231
166,0.0136232643437254
167,0.0146741476046612
168,0.0168949771689498
169,0.0134518376171031
170,0.0245386729485669
171,0.0232686980609418
172,0.0258144917215596
173,0.0206299911268855
174,0.0196121159293964
175,0.0195538419168273
176,0.0230613279270147
177,0.0237865638058502
178,0.0225140712945591
179,0.0218348002708192
180,0.0291146761734997
181,0.0340012143290832
182,0.0326530612244898
183,0.0276325616131441
184,0.0312101007235069
185,0.0280923665244889
186,0.0334128878281623
187,0.0281832634773811
188,0.0283505154639175
189,0.0232265286134042
190,0.0235756385068762
191,0.0151091214325686
192,0.0167714884696017
193,0.0178625037526268
194,0.0218043608721744
195,0.0213569664390527
196,0.0202768843518389
197,0.0572375690607735
198,0.0644868301544051
199,0.0302896307760336
200,0.0317234848484848
201,0.027353544563483
202,0.0323364940432774
203,0.0121985815602837
204,0.0196959682749504
205,0.0167458432304038
206,0.0190409845582259
207,0.0164889660302504
208,0.0183374083129584
209,0.012056414922657
210,0.0120808400135486
211,0.0117898046260948
212,0.0105172165394035
213,0.0127455390613285
214,0.00988793671720501
215,0.00980168680191475
216,0.0133306804615997
217,0.0140788415124698
218,0.00775945683802134
219,0.0060546875
220,0.00824499411071849
221,0.0107031121356825
222,0.0106055948355364
223,0.0132686084142395
224,0.00819508295022986
225,0.00486344930789375
226,0.00584902211661488
227,0.00774885754023445
228,0.00954239861201475
229,0.0128034585966079
230,0.00651401500197394
231,0.00906217070600632
232,0.00822105503539621
233,0.0138609434384082
234,0.00705513457015939
235,0.0076208621100262
236,0.00898925674194256
237,0.0126582278481013
238,0.0116797621575706
239,0.00775356244761106
