,AutoClass
0,0.0026431718061674
1,0.000789265982636148
2,0.00035486160397445
3,0.000625390869293308
4,0.000551065393093314
5,0.00111656989727557
6,0.00051150895140665
7,0.000353606789250354
8,0.000666222518321119
9,0.000554323725055432
10,0.00175644028103044
11,0.000573065902578797
12,0.000851788756388416
13,0.000892060660124889
14,0.00206185567010309
15,0.00535714285714286
16,0
17,0.0037593984962406
18,0.000708466170740347
19,0.00148423005565863
20,0.000424448217317487
21,0
22,0.000638569604086846
23,0.000974025974025974
24,0.000302206104563312
25,0.000668896321070234
26,0.000918273645546373
27,0.000577034045008655
28,0.00027972027972028
29,0.0008110300081103
30,0
31,0
32,0.000222271615914648
33,0
34,0.000149745432764301
35,0.000624479600333056
36,0.000782472613458529
37,0.000190150218672751
38,0
39,0
40,0.000412796697626419
41,0.000999400359784129
42,0.000612119975515201
43,0.000865613503570656
44,0
45,0.000578034682080925
46,0.00107642626480086
47,0.000518537723619393
48,0.00114220445459737
49,0.00123395853899309
50,0.000217249619813165
51,0.000832119825254837
52,0.0012586532410321
53,0.00173913043478261
54,0.0014336917562724
55,0.00403632694248234
56,0.000669792364367046
57,0.000613873542050338
58,0.00126382306477093
59,0.000357142857142857
60,0.000757862826828344
61,0.00134544231416078
62,0
63,0.000894988066825776
64,0.00125078173858662
65,0.0011915400655347
66,0.000542888165038002
67,0.000370782350760104
68,0.000188359389715577
69,0.000577589526376588
70,0.000380083618396047
71,0.000940556809631302
72,0.000167841557569654
73,0.000164581961816985
74,0.000327385824193812
75,0.00349406009783368
76,0.00397830018083183
77,0.00409836065573771
78,0.00210970464135021
79,0.00562390158172232
80,0.00231803430690774
81,0.000860585197934596
82,0.0021795989537925
83,0.00351699882766706
84,0.000602409638554217
85,0.00121432908318154
86,0.00203355363497712
87,0.00339970859640602
88,0.000604960677555959
89,0.000540248514316586
90,0
91,0.000819000819000819
92,0
93,0.00159808230123851
94,0.00181268882175227
95,0.00305343511450382
96,0.000537056928034372
97,0.00470588235294118
98,0.00169995750106247
99,0.00546448087431694
100,0.00162866449511401
101,0.00122249388753056
102,0.00168747890651367
103,0.00251098556183302
104,0.00277008310249307
105,0
106,0.000311720698254364
107,0.000310077519379845
108,0.000616712920135677
109,0.000625978090766823
110,0.000318775900541919
111,0.000597728631201434
112,0.00218102508178844
113,0.00149402390438247
114,0
115,0.000357142857142857
116,0
117,0.0002465483234714
118,0
119,0.000648718780408693
120,0
121,0
122,0.000749812546863284
123,0
124,0.000536840692524493
125,0
126,0.000613798183157378
127,0
128,0
129,0
130,0.000119674485399713
131,0.000431406384814495
132,0
133,0.000314811899889816
134,0
135,0.000454821103699212
136,0.00220653133274492
137,0.000832292967124428
138,0.000425531914893617
139,0.00218579234972678
140,0
141,0.002088772845953
142,0.00467836257309942
143,0.00480769230769231
144,0.000940733772342427
145,0.00274223034734918
146,0.00241545893719807
147,0.00282485875706215
148,0.00192492781520693
149,0.00120336943441637
150,0
151,0.00127551020408163
152,0.00227920227920228
153,0.00116754232340922
154,0.000678656260604004
155,0.000310848616723656
156,0.00075046904315197
157,0.000808734330772341
158,0.00197472353870458
159,0.000387747188832881
160,0.000191828122002686
161,0.00019739439399921
162,0.000169290672083968
163,0.000337438839210393
164,0.000618811881188119
165,0.00120192307692308
166,0.000785957558291852
167,0.000647388864911524
168,0.00136986301369863
169,0.000480422772039395
170,0.000588928150765607
171,0.000369344413665743
172,0.000178030977390066
173,0.000665483584738243
174,0.000217912399215515
175,0.00137703112090333
176,0.000506842372022301
177,0.000160720025715204
178,0.000170561146170902
179,0.0003385240352065
180,0.000445632798573975
181,0
182,0
183,0
184,0.000851184565186551
185,0.000294160906015591
186,0
187,0.000144529556294262
188,0
189,0.0004197565412061
190,0
191,0.000139899272523783
192,0.000419287211740042
193,0
194,0.0002000400080016
195,0.000145285485979951
196,0
197,0.000441988950276243
198,0.000605510142294883
199,0.000663276586336502
200,0.000473484848484848
201,0
202,0.000243131534159981
203,0.000425531914893617
204,0
205,0.000118764845605701
206,0.000116103564379426
207,0.000123977188197372
208,0.000122249388753056
209,0.000113739763421292
210,0
211,0
212,0.000288142918887768
213,0.000149947518368571
214,0.000219731927049
215,0.000455892409391384
216,0.000994826900119379
217,0.00080450522928399
218,0.0005819592628516
219,0.0005859375
220,0.000588928150765607
221,0
222,0.000307408545957578
223,0.000161812297734628
224,0.000199880071956826
225,0.000187055742611298
226,0.00036556388228843
