,AutoClass
0,0
1,0.00315706393054459
2,0.00106458481192335
3,0.00218886804252658
4,0.000183688464364438
5,0.000893255917820456
6,0.00051150895140665
7,0.000176803394625177
8,0.00033311125916056
9,0.000554323725055432
10,0.00117096018735363
11,0
12,0.00255536626916525
13,0.000892060660124889
14,0.000687285223367698
15,0.00357142857142857
16,0.00925925925925926
17,0.0037593984962406
18,0.0379029401346086
19,0.0348794063079777
20,0.0314091680814941
21,0.00297619047619048
22,0.00223499361430396
23,0.00227272727272727
24,0.00181323662737987
25,0.00167224080267559
26,0.00459136822773186
27,0.00317368724754761
28,0.00363636363636364
29,0.00121654501216545
30,0.00413223140495868
31,0.00439713029391345
32,0.00444543231829295
33,0.00420964007577352
34,0.000898472596585804
35,0.00187343880099917
36,0.00156494522691706
37,0.00380300437345503
38,0.00347412689705613
39,0.00778210116731518
40,0.00536635706914345
41,0.004597241655007
42,0.0016323199347072
43,0.00151482363124865
44,0.0013136288998358
45,0.00144508670520231
46,0.00376749192680301
47,0.00129634430904848
48,0.00171330668189606
49,0.00616979269496545
50,0.00477949163588964
51,0.00436862908258789
52,0.00629326620516048
53,0.00811594202898551
54,0.0136200716845878
55,0.00403632694248234
56,0.00602813127930342
57,0.00798035604665439
58,0.0018957345971564
59,0.00142857142857143
60,0.00189465706707086
61,0.00067272115708039
62,0.000401606425702811
63,0.00924821002386635
64,0.0115697310819262
65,0.00893655049151028
66,0.00705754614549403
67,0.00593251761216166
68,0.0041439065737427
69,0.00442818636888718
70,0.000950209045990118
71,0.00244544770504138
72,0.00251762336354481
73,0.00246872942725477
74,0.00163692912096906
75,0.0010482180293501
76,0.00108499095840868
77,0.00478142076502732
78,0.00492264416315049
79,0.00492091388400703
80,0.0352341214649977
81,0.0391566265060241
82,0.030514385353095
83,0.0175849941383353
84,0.0192771084337349
85,0.0170006071645416
86,0.00406710726995425
87,0.00485672656629432
88,0.0217785843920145
89,0.0183684494867639
90,0.0114130434782609
91,0.00900900900900901
92,0.0144270403957131
93,0.0083899320815022
94,0.00725075528700906
95,0.00966921119592875
96,0.00483351235230934
97,0.00470588235294118
98,0.0106247343816405
99,0
100,0.00868621064060804
101,0.0097799511002445
102,0.00168747890651367
103,0.00564971751412429
104,0.00338565712526931
105,0.000630517023959647
106,0.00249376558603491
107,0.00062015503875969
108,0.00215849522047487
109,0
110,0.0015938795027096
111,0.00119545726240287
112,0.00218102508178844
113,0.00099601593625498
114,0
115,0.000238095238095238
116,0
117,0.0002465483234714
118,0
119,0.000648718780408693
120,0.000830909846281678
121,0
122,0.000374906273431642
123,0
124,0.000134210173131123
125,0
126,0
127,0
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,0.000441306266548985
137,0
138,0
139,0.00109289617486339
140,0
141,0.0010443864229765
142,0
143,0
144,0.000940733772342427
145,0
146,0.00120772946859903
147,0
148,0.000962463907603465
149,0
150,0
151,0
152,0.00056980056980057
153,0.000583771161704612
154,0.00508992195453003
155,0.0027976375505129
156,0.00525328330206379
157,0.0101091791346543
158,0.00829383886255924
159,0.00271423032183017
160,0.000959140610013428
161,0.00217133833399131
162,0.00863382427628238
163,0.00742365446262865
164,0.00711633663366337
165,0.00961538461538462
166,0.0141472360492533
167,0.00863185153215365
168,0.00753424657534247
169,0.0093682440547682
170,0.000588928150765607
171,0
172,0.000356061954780132
173,0.000665483584738243
174,0.000217912399215515
175,0.000275406224180667
176,0.000253421186011151
177,0.00112504018000643
178,0.000852805730854511
179,0.0003385240352065
180,0.005941770647653
181,0.00485731633272617
182,0.00349854227405248
183,0.00298730395817774
184,0.00510710739111931
185,0.00735402265038976
186,0
187,0.0053475935828877
188,0.00257731958762887
189,0.0043374842591297
190,0.00589390962671906
191,0.00209848908785674
192,0.00209643605870021
193,0.00195136595616932
194,0.00420084016803361
195,0.00261513874763911
196,0.00377569570689414
197,0.0081767955801105
198,0.00333030578262186
199,0.00243201414990051
200,0.00355113636363636
201,0.00341919307043538
202,0.00243131534159981
203,0.000141843971631206
204,0.000132187706543291
205,0.000356294536817102
206,0.000116103564379426
207,0.000247954376394743
208,0.000122249388753056
209,0
210,0.000112905046855594
211,0.00022456770716371
212,0.00144071459443884
213,0.00104963262858
214,0.000219731927049
215,0.000911784818782767
216,0.00437723836052527
217,0.00281576830249397
218,0.000387972841901067
219,0.0005859375
220,0.000196309383588536
221,0.000164663263625885
222,0.000461112818936366
223,0
224,0
225,0.000187055742611298
226,0
227,0
228,0
229,0.00016627868307283
230,0.000592183181997631
231,0.000210748155953635
232,0.00319707695820964
233,0.00201207243460765
234,0.0010452051215051
235,0.00166706358656823
236,0.00197325147993861
237,0.00186760738742478
238,0.00169887449564663
239,0.00188600167644593
240,0.00171821305841924
241,0.00175746924428822
242,0.000175070028011204
243,0.00104511409162167
244,0.00120378331900258
245,0.000140706345856198
246,0.000270892591087634
247,0.000273373428102788
248,0.00542646444970085
249,0.00522875816993464
250,0.00237755587256301
251,0.00286532951289398
252,0.0084328882642305
253,0.0097799511002445
254,0.00669715779157138
255,0.0206584893479664
256,0.0192519251925193
257,0.0765690376569038
258,0.0784313725490196
259,0.0396666666666667
260,0.0344599072233267
261,0.0072463768115942
262,0.0107617640852501
263,0.00664451827242525
264,0.0100204498977505
265,0.0179260267755843
266,0.00915564598168871
267,0.0133801272208818
268,0.0159744408945687
269,0.0107642626480086
270,0.011255043533659
271,0.0352112676056338
272,0.0095514950166113
273,0.00697149887225754
274,0
275,0.0052707235265932
276,0.0577581987273617
277,0.0461538461538462
278,0.0825515947467167
279,0.0393192488262911
280,0.0415175375805297
281,0.0302114803625378
282,0.0394088669950739
283,0.0334987593052109
284,0.0158653846153846
285,0.0107627515208236
286,0.00123793018073781
287,0.00251256281407035
288,0.00201816347124117
289,0.00211864406779661
290,0.00158328055731476
291,0.0013271400132714
292,0.000349162011173184
293,0.000660501981505945
294,0.000484027105517909
295,0
296,0
297,0.000236910684671879
298,0.000244140625
299,0
300,0.00278919553728714
301,0.00272128329991406
302,0.00462686567164179
303,0.00626118067978533
304,0.00251450676982592
305,0.00500901622921258
306,0.00237216657880865
307,0.00252972426005565
308,0.00270562770562771
309,0.00297176820208024
310,0.003850830968788
311,0.00370522848909016
312,0.00938086303939963
313,0
314,0.00393700787401575
315,0.00458015267175573
316,0.00386100386100386
317,0.00258397932816537
318,0.00276548672566372
319,0.00281425891181989
320,0.00187617260787992
321,0
322,0.00199600798403194
323,0.00121802679658952
324,0.00257731958762887
325,0.00186625194401244
326,0
327,0.000553250345781466
328,0
