,AutoClass
0,0.000881057268722467
1,0
2,0.00035486160397445
3,0
4,0
5,0.000446627958910228
6,0.000255754475703325
7,0
8,0
9,0
10,0
11,0
12,0.00170357751277683
13,0.000892060660124889
14,0.00206185567010309
15,0.00357142857142857
16,0.00308641975308642
17,0.0037593984962406
18,0.000354233085370174
19,0.00148423005565863
20,0.000848896434634975
21,0.000661375661375661
22,0.000319284802043423
23,0.000324675324675325
24,0
25,0.000334448160535117
26,0.000306091215182124
27,0.000288517022504328
28,0.000559440559440559
29,0.0008110300081103
30,0.000459136822773186
31,0.000231427910205971
32,0.000444543231829295
33,0.000420964007577352
34,0
35,0
36,0
37,0
38,0.000548546352166758
39,0.000299311583358276
40,0.000825593395252838
41,0.000199880071956826
42,0.0002040399918384
43,0.000216403375892664
44,0.000328407224958949
45,0.000289017341040462
46,0.000807319698600646
47,0.000518537723619393
48,0
49,0.000246791707798618
50,0.000868998479252661
51,0.000624089868941127
52,0.00188797986154814
53,0
54,0.0021505376344086
55,0
56,0.000669792364367046
57,0.00153468385512584
58,0.000315955766192733
59,0.000357142857142857
60,0.000378931413414172
61,0.000336360578540195
62,0.000401606425702811
63,0
64,0
65,0
66,0
67,0.000556173526140156
68,0.000565078169146732
69,0.000770119368502118
70,0.000190041809198024
71,0.000376222723852521
72,0.000839207787848271
73,0.000493745885450955
74,0.000654771648387625
75,0.0010482180293501
76,0.000361663652802893
77,0.000341530054644809
78,0.00070323488045007
79,0.00070298769771529
80,0.000463606861381548
81,0.000430292598967298
82,0.0004359197907585
83,0
84,0
85,0.00121432908318154
86,0.000508388408744281
87,0
88,0.00241984271022384
89,0.00162074554294976
90,0
91,0.000819000819000819
92,0.000824402308326463
93,0
94,0
95,0.00203562340966921
96,0.000537056928034372
97,0.00235294117647059
98,0.00127496812579686
99,0
100,0.00271444082519001
101,0.00122249388753056
102,0.000674991562605467
103,0.000313873195229127
104,0.00123114804555248
105,0
106,0
107,0
108,0
109,0.000312989045383412
110,0
111,0.0017931858936043
112,0.00218102508178844
113,0.00099601593625498
114,0
115,0.000238095238095238
116,0
117,0
118,0
119,0.000648718780408693
120,0.000830909846281678
121,0
122,0.000374906273431642
123,0.000428265524625268
124,0
125,0
126,0.000122759636631476
127,0
128,0
129,0.000309310238168883
130,0
131,0.000143802128271498
132,0
133,0.000157405949944908
134,0.000676132521974307
135,0
136,0.000441306266548985
137,0
138,0.000425531914893617
139,0.00109289617486339
140,0
141,0.0010443864229765
142,0.00116959064327485
143,0.00240384615384615
144,0.000940733772342427
145,0.00274223034734918
146,0
147,0.00282485875706215
148,0.00192492781520693
149,0
150,0.000677966101694915
151,0.000637755102040816
152,0
153,0.000583771161704612
154,0.00101798439090601
155,0.00155424308361828
156,0.000375234521575985
157,0.000404367165386171
158,0.000394944707740916
159,0.00019387359441644
160,0.000191828122002686
161,0.00019739439399921
162,0
163,0.000674877678420786
164,0.000618811881188119
165,0
166,0.000261985852763951
167,0.000431592576607682
168,0.00045662100456621
169,0
170,0.000588928150765607
171,0.000738688827331487
172,0.000712123909560264
173,0
174,0
175,0.000275406224180667
176,0.000506842372022301
177,0
178,0
179,0.00016926201760325
180,0.000148544266191325
181,0
182,0
183,0
184,0.000567456376791034
185,0.000294160906015591
186,0
187,0
188,0
189,0
190,0
191,0.000139899272523783
192,0.000279524807826695
193,0.000150105073551486
194,0.000400080016003201
195,0.000145285485979951
196,0.00041952174521046
197,0.000441988950276243
198,0
199,0
200,0.000710227272727273
201,0
202,0
203,0
204,0
205,0
206,0.000232207128758853
207,0
208,0
209,0.000454959053685168
210,0
211,0
212,0.000144071459443884
213,0.000149947518368571
214,0.000219731927049
215,0.000683838614087075
216,0
217,0
218,0.000193986420950533
219,0.0001953125
220,0.000392618767177071
221,0.000164663263625885
222,0.000153704272978789
223,0.000161812297734628
224,0
225,0
226,0
227,0
228,0
229,0.00016627868307283
230,0
231,0.000210748155953635
232,0.000228362639872117
233,0.000447127207690588
234,0.000261301280376274
235,0.000476303881876637
236,0.000219250164437623
237,0
238,0.000212359311955829
239,0.000209555741827326
240,0.000214776632302405
241,0.000219683655536028
242,0.000525210084033613
243,0.00034837136387389
244,0.000687876182287188
245,0.000281412691712396
246,0.000135446295543817
247,0
248,0.000139140114094894
249,0.000145243282498184
250,0
251,0
252,0
253,0.0006519967400163
254,0.000163345311989546
255,0
256,0.00137513751375138
257,0.000418410041841004
258,0
259,0
260,0.00099403578528827
261,0
262,0
263,0.00332225913621262
264,0.000408997955010225
265,0.00022691173133651
266,0
267,0.000219346347883308
268,0
269,0
270,0
271,0
272,0
273,0.000410088168956326
274,0
275,0.000479156684235745
276,0.000978952520802741
277,0.000732600732600733
278,0
279,0.000880281690140845
280,0
281,0.00100704934541793
282,0.00223914017017465
283,0.000413564929693962
284,0
285,0.00140383715489003
286,0
287,0
288,0.00100908173562059
289,0.00211864406779661
290,0
291,0.0006635700066357
292,0.00104748603351955
293,0
294,0.000968054211035818
295,0.000489476260401371
296,0
297,0
298,0.000244140625
299,0.000490436488474743
300,0.000293599530240752
301,0.000143225436837582
302,0.000447761194029851
303,0.000178890876565295
304,0.00058027079303675
305,0.000200360649168503
306,0.000263574064312072
307,0
308,0.000270562770562771
309,0
310,0.000202675314146737
311,0
312,0
313,0
314,0
315,0
316,0
317,0
318,0
319,0
320,0
321,0
322,0
323,0
324,0
325,0
326,0
327,0.000138312586445367
328,0
329,0
330,0
331,0.00041413583655439
332,0
333,0.000148060408646728
334,0.00139372822299652
335,0.000343053173241852
336,0
337,0.000206228088265622
338,0.000234192037470726
339,0.000261917234154007
340,0
341,0
342,0.000162760416666667
343,0.000354107648725212
344,0
345,0.000412371134020619
346,0
347,0
348,0.000286779466590192
349,0
350,0
351,0
352,0
353,0.0010851871947911
354,0.000591715976331361
355,0
356,0
357,0
358,0
359,0.000312304809494066
360,0
361,0.000314169022934339
362,0.000315756236185665
363,0.000870322019147084
364,0.000640478223740393
365,0.000454338936846888
366,0.000422654268808115
367,0
368,0
369,0
370,0.000384985563041386
371,0.000392927308447937
372,0
373,0.000630318310746927
374,0
375,0.00130293159609121
376,0.00112994350282486
377,0
378,0
379,0.000477554918815664
380,0
381,0
382,0
383,0.000362450163102573
384,0
385,0.000452488687782805
386,0
387,0
388,0
389,0.000168833361472227
390,0.00380228136882129
391,0.00966183574879227
392,0.00116144018583043
393,0.00385462555066079
394,0.00165471594043023
395,0.00166574125485841
396,0.00066711140760507
397,0.000670690811535882
398,0.00195567144719687
399,0.00203045685279188
400,0
401,0.00177304964539007
402,0.000596658711217184
403,0.000590318772136954
404,0.00178890876565295
405,0.000855431993156544
406,0.00157977883096367
407,0
408,0.00079428117553614
409,0
410,8e-04
411,0
412,0.000647668393782383
413,0.00125078173858662
414,0
415,0.00107991360691145
416,0.00115606936416185
417,0
418,0.00193423597678917
419,0
420,0
421,0.00211416490486258
422,0.00241545893719807
423,0.000230149597238205
424,0.000231267345050879
425,0.000460935699469924
426,0
427,0.000291247997670016
428,0.000502134069796636
429,0
430,0.000753863550697324
431,0.000191021967526266
432,0.000191241155096577
433,0.00115207373271889
434,0.000400801603206413
435,0.000378357926598562
436,0.000611246943765281
437,0.000633312222925902
438,0.000597193191997611
439,0
440,0.000267952840300107
441,0
442,0.000144196106705119
443,0
444,0.000437509114773224
445,0.000147383935151069
446,0
447,0
448,0.000412371134020619
449,0.000314366551398931
450,0.00033500837520938
451,0
452,0
453,0
454,0.000193610842207164
455,0.000196811651249754
456,0
457,0.000195198126097989
458,0
459,0.000406669377795852
460,0
461,0
462,0.00024612355402412
463,0
464,0
465,0
466,0.00016914749661705
467,0
468,0
469,0
470,0.000368188512518409
471,0
472,0.000372162262746558
473,0
474,0.00109003706126008
475,0
476,0.000631047538914598
477,0
478,0
479,0.000246487552378605
480,0.000514668039114771
481,0
482,0
483,0
