,AutoClass
0,0.00572687224669604
1,0.00315706393054459
2,0.00319375443577005
3,0.0034396497811132
4,0.000551065393093314
5,0.000669941938365342
6,0.00051150895140665
7,0.00176803394625177
8,0.00133244503664224
9,0.0016629711751663
10,0.000585480093676815
11,0.00286532951289398
12,0.00340715502555366
13,0.00178412132024978
14,0.00274914089347079
15,0.0125
16,0.0138888888888889
17,0.0037593984962406
18,0.0311725115125753
19,0.0322820037105751
20,0.0360780984719864
21,0.0205026455026455
22,0.022669220945083
23,0.0185064935064935
24,0.0268963433061348
25,0.0267558528428094
26,0.0174471992653811
27,0.0106751298326601
28,0.00783216783216783
29,0.0186536901865369
30,0.0169880624426079
31,0.00971997222865078
32,0.00911313625250056
33,0.00862976215533572
34,0.00479185384845762
35,0.00624479600333056
36,0.0060641627543036
37,0.00950751093363757
38,0.00731395136222344
39,0.00868003591739
40,0.00495356037151703
41,0.00599640215870478
42,0.00387675984492961
43,0.00584289114910193
44,0.00656814449917898
45,0.00520231213872832
46,0.00592034445640474
47,0.00414830178895515
48,0.0102798400913764
49,0.0069101678183613
50,0.00890723441233978
51,0.00873725816517579
52,0.00440528634361234
53,0.000579710144927536
54,0.00645161290322581
55,0.0065590312815338
56,0.014065639651708
57,0.0110497237569061
58,0.00600315955766193
59,0.00714285714285714
60,0.0147783251231527
61,0.024217961654894
62,0.0228915662650602
63,0.0181980906921241
64,0.0206378986866792
65,0.021149836163241
66,0.0142960550126674
67,0.0168705969595847
68,0.0224147673761537
69,0.0111667308432807
70,0.015963511972634
71,0.0148607975921746
72,0.0134273246055723
73,0.0115207373271889
74,0.0127680471435587
75,0.00628930817610063
76,0.00614828209764919
77,0.0109289617486339
78,0.0112517580872011
79,0.0151142355008787
80,0.0101993509503941
81,0.0146299483648881
82,0.0222319093286835
83,0.0175849941383353
84,0.0186746987951807
85,0.0139647844565877
86,0.0111845449923742
87,0.00631374453618261
88,0.0163339382940109
89,0.0183684494867639
90,0.0135869565217391
91,0.0192465192465192
92,0.0173124484748557
93,0.0167798641630044
94,0.00302114803625378
95,0.00712468193384224
96,0
97,0
98,0.00169995750106247
99,0
100,0.00217155266015201
101,0.00488997555012225
102,0.0020249746878164
103,0.000941619585687382
104,0.0015389350569406
105,0
106,0
107,0.000310077519379845
108,0.000616712920135677
109,0.000312989045383412
110,0.00127510360216768
111,0.000597728631201434
112,0.00163576881134133
113,0.00099601593625498
114,0
115,0.000357142857142857
116,0.000699300699300699
117,0.000493096646942801
118,0
119,0.000324359390204346
120,0.00124636476942252
121,0.00109950522264981
122,0.00124968757810547
123,0.000856531049250535
124,0.000671050865655617
125,0.00203148806500762
126,0.000859317456420329
127,0.000699790062981106
128,0.000835073068893528
129,0
130,0.00107707036859742
131,0.000575208513085994
132,0
133,0.00078702974972454
134,0.00202839756592292
135,0.00151607034566404
136,0.000441306266548985
137,0.000832292967124428
138,0.000425531914893617
139,0.00327868852459016
140,0.0019588638589618
141,0.002088772845953
142,0.00467836257309942
143,0.0168269230769231
144,0.00470366886171214
145,0.00457038391224863
146,0.00120772946859903
147,0.00753295668549906
148,0.0105871029836381
149,0.00601684717208183
150,0.00474576271186441
151,0.0038265306122449
152,0.00227920227920228
153,0.00175131348511384
154,0.00576857821513403
155,0.0027976375505129
156,0.00863039399624766
157,0.0097048119692681
158,0.0102685624012638
159,0.00252035672741373
160,0.00211010934202954
161,0.000789577575996842
162,0.00304723209751143
163,0.00371182723131432
164,0.00495049504950495
165,0.00871394230769231
166,0.00576368876080692
167,0.0194216659473457
168,0.0171232876712329
169,0.0271438866202258
170,0.00628190027483314
171,0.00313942751615882
172,0.00462880541214171
173,0.00288376220053239
174,0.0028328611898017
175,0.00633434315615533
176,0.00557526609224531
177,0.00482160077145612
178,0.00614020126215248
179,0.00423155044008125
180,0.0154486036838978
181,0.0182149362477231
182,0.0163265306122449
183,0.0126960418222554
184,0.0156050503617534
185,0.0126489189586704
186,0.0143198090692124
187,0.0119959531724238
188,0.0115979381443299
189,0.00951448160067161
190,0.00982318271119843
191,0.0149692221600448
192,0.0163522012578616
193,0.0151606124287001
194,0.0222044408881776
195,0.0142379776260352
196,0.015522304572787
197,0.0470718232044199
198,0.0463215258855586
199,0.0338271059031616
200,0.00804924242424242
201,0.00706633234556645
202,0.00729394602479942
203,0.000709219858156028
204,0.000396563119629874
205,0.000831353919239905
206,0.000348310693138279
207,0.00074386312918423
208,0.000611246943765281
209,0.000341219290263876
210,0.000338715140566783
211,0.00101055468223669
212,0.00115257167555107
213,0.000899685110211426
214,0.000659195781147001
215,0.000227946204695692
216,0.00278551532033426
217,0.00201126307320998
218,0.00155189136760427
219,0.0015625
220,0.00117785630153121
221,0.00065865305450354
222,0.000922225637872733
223,0.000485436893203883
224,0.000399760143913652
225,0.000187055742611298
226,0.000182781941144215
227,0.00158950923902245
228,0.000216872695727608
229,0.00116395078150981
230,0.00157915515199368
231,0.00210748155953635
232,0.0013701758392327
233,0.00111781801922647
234,0.00209041024301019
235,0.00142891164562991
236,0.00153475115106336
237,0.00311267897904129
238,0.0036101083032491
239,0.00377200335289187
240,0.00150343642611684
241,0.00197715289982425
242,0.00105042016806723
243,0.00121929977355861
244,0.00223559759243336
245,0.000562825383424792
246,0.000677231477719084
247,0.000820120284308365
248,0.000834840684569361
249,0.000290486564996369
250,0.000475511174512601
251,0.00039072675175827
252,0.00105411103302881
253,0.0019559902200489
254,0.00147010780790591
255,0.00484183344092963
256,0.00275027502750275
257,0.0117154811715481
258,0.0130718954248366
259,0.0146666666666667
260,0.0175612988734261
261,0
262,0.00168811985650981
263,0.00664451827242525
264,0.00286298568507157
265,0.00294985250737463
266,0.00610376398779247
267,0.00416758060978285
268,0.00212992545260916
269,0.00215285252960172
270,0.0036101083032491
271,0.00704225352112676
272,0.00477574750830565
273,0.00266557309821612
274,0.00719424460431655
275,0.00431241015812171
276,0.00391581008321096
277,0.00659340659340659
278,0.00375234521575985
279,0.00586854460093897
280,0.00501073729420186
281,0.00251762336354481
282,0.00447828034034931
283,0.00289495450785773
284,0.00192307692307692
285,0.000467945718296678
286,0
287,0.000251256281407035
288,0
289,0
290,0
291,0.00099535500995355
292,0
293,0.00132100396301189
294,0.00290416263310745
295,0.000978952520802741
296,0.00195503421309873
297,0.000236910684671879
298,0.002197265625
299,0.00245218244237371
300,0.00190839694656489
301,0.00128902893153824
302,0.0017910447761194
303,0.0037567084078712
304,0.00309477756286267
305,0.00440793428170707
306,0.0018450184501845
307,0.00252972426005565
308,0.00324675324675325
309,0.0037147102526003
310,0.00628293473854884
311,0.00535199670646357
312,0.00187617260787992
313,0.00294985250737463
314,0.0118110236220472
315,0
316,0.00694980694980695
317,0.00602928509905254
318,0.0110619469026549
319,0.00375234521575985
320,0
321,0.00199600798403194
322,0
323,0.00609013398294762
324,0.00869845360824742
325,0.00808709175738725
326,0
327,0.000553250345781466
328,0
329,0.00130453688940426
330,0.00172711571675302
331,0.000690226394257316
332,0.00389105058365759
333,0.00118448326917382
334,0.000696864111498258
335,0.000343053173241852
336,0.00133689839572193
337,0.0018560527943906
338,0.00140515222482436
339,0.00157150340492404
340,0.00211342021838676
341,0.00298822288627175
342,0.00309244791666667
343,0
344,0.00219941348973607
345,0.000412371134020619
346,0.00528750826173166
347,0.00391802290536468
348,0.00315457413249211
349,0.00642996924797316
350,0.00220385674931129
351,0.00667556742323097
352,0.00341508848183794
353,0.0021703743895822
354,0.0029585798816568
355,0.00304506699147381
356,0.00256986829424992
357,0.00537778972842162
358,0.00634584875727129
359,0.00468457214241099
360,0.00424371021521673
361,0.00628338045868677
362,0.00663088095989896
363,0.0113141862489121
364,0.0164389410760034
365,0.00545206724216265
366,0.00253592561284869
367,0.00617792421746293
368,0.00288898060255881
369,0.00244498777506112
370,0.00250240615976901
371,0.00255402750491159
372,0.00250156347717323
373,0.00157579577686732
374,0.00287253141831239
375,0.00846905537459283
376,0.00508474576271186
377,0.00220264317180617
378,0.00147130946542423
379,0.00191021967526266
380,0
381,0.00237616523487479
382,0.00566037735849057
383,0.00326205146792316
384,0.00256673511293634
385,0.00452488687782805
386,0.00475778546712803
387,0.00323493732308936
388,0.00983606557377049
389,0.00202600033766672
390,0.00633713561470215
391,0.0072463768115942
392,0.00813008130081301
393,0.0126651982378855
394,0.0115830115830116
395,0.00610771793448084
396,0.00333555703802535
397,0.00268276324614353
398,0.00391134289439374
399,0.0065989847715736
400,0.00471698113207547
401,0.00886524822695036
402,0.00596658711217184
403,0.00708382526564345
404,0.00477042337507454
405,0.0076988879384089
406,0.004739336492891
407,0.00675105485232068
408,0.00476568705321684
409,0.00491803278688525
410,0.0056
411,0.00271186440677966
412,0.0038860103626943
413,0.00500312695434647
414,0.00325027085590466
415,0.00323974082073434
416,0.00346820809248555
417,0.00180505415162455
418,0.00580270793036751
419,0.00395256916996047
420,0.00216919739696312
421,0.00211416490486258
422,0.00241545893719807
423,0.00276179516685846
424,0.00231267345050879
425,0.00507029269416916
426,0.00604229607250755
427,0.00684432794524538
428,0.0042681395932714
429,0
430,0.0128156803618545
431,0.00936007640878701
432,0.0105182635303117
433,0.00153609831029186
434,0.000400801603206413
435,0.00189178963299281
436,0.000305623471882641
437,0.000633312222925902
438,0.00238877276799045
439,0.000848716316571186
440,0.000535905680600214
441,0.0014792899408284
442,0.00403749098774333
443,0.00579710144927536
444,0.00320840017500365
445,0.00368459837877671
446,0.0019782393669634
447,0.000448028673835125
448,0.00412371134020619
449,0.00220056585979252
450,0.00201005025125628
451,0.00109090909090909
452,0.00291917533296844
453,0.00246679316888046
454,0.00154888673765731
455,0.00236173981499705
456,0.00557103064066852
457,0.00175678313488191
458,0.00126262626262626
459,0.00101667344448963
460,0.000778816199376947
461,0.002173322466721
462,0.00221511198621708
463,0.00143389733295096
464,0.000912964090079124
465,0.0029708853238265
466,0.0006765899864682
467,0.000819672131147541
468,0.000451569202980357
469,0.00147950880307738
470,0.000552282768777614
471,0.000551369233596765
472,0.000558243394119836
473,0.00273972602739726
474,0.00174405929801613
475,0
476,0.0016827934371056
477,0
478,0
479,0.00049297510475721
480,0
481,0
482,0.00107411385606874
483,0.00137362637362637
484,0.000746640119462419
485,0.000349162011173184
486,0.000338868180277872
487,0.00130335614206582
488,0.00143215180809166
489,0.000327439423706614
490,0.00134998312521093
491,0.00117994100294985
492,0.00148235991698784
493,0.000878477306002928
494,0.00219573400250941
495,0
496,0.00106837606837607
497,0.00151148730350665
498,0
499,0.000294637595757219
500,0
501,0
502,0.000286450873675165
503,0
504,0.000277777777777778
505,0.0004151100041511
506,0.000201207243460765
507,0.000404940271309982
508,0.00145137880986938
509,0.00185873605947955
510,0
511,0.000579038795599305
512,0.00130975769482646
513,0.00043956043956044
514,0
515,0
516,0.000476417341591234
517,0.000713775874375446
518,0.000989609104403761
519,0.000455062571103527
520,0.000648228176318064
521,0
522,0.000638162093171666
523,0.000640888698995941
524,0.00100563153660499
525,0.00099601593625498
526,0.000406421459053038
527,0.00118273211117682
528,0.000771158665895508
529,0.00101660454083362
530,0.000531067445565587
531,0.00108088632678797
532,0.000611995104039168
533,0.000806451612903226
534,0.00162304727125178
535,0.0078125
536,0.0147058823529412
537,0.00146842878120411
538,0.00174641983932937
539,0.00123413258110014
540,0.0032183908045977
541,0.00174114915844457
542,0.00136861313868613
543,0.00260416666666667
544,0.00282618935468676
545,0.00305997552019584
546,0.00141442715700141
547,0.000599640215870478
548,0.000398168425243878
549,0.000203128173877717
550,0.000413479429398387
551,0.00105708245243129
552,0.00132275132275132
553,0.00160661005278862
554,0.0014367816091954
555,0.000743678730788299
556,0.000997506234413965
557,0.00119029906263949
558,0.000873235336923301
559,0.00131040131040131
560,0.000956175298804781
561,0.000956480153036825
562,0.00740885162799766
563,0.0076103500761035
564,0.00894419599455571
565,0.00259571706683971
566,0.00304692260816575
567,0.00169923534409516
568,0
569,0.00182291666666667
570,0.00446428571428571
571,0.00584269662921348
572,0.00740452065471551
573,0.00242130750605327
574,0.00210970464135021
575,0.00204708290685773
576,0.00307377049180328
577,0.00100502512562814
578,0.00152671755725191
579,0.00150075037518759
580,0.000258464719565779
581,0.000266453503863576
582,0.000268961807423346
583,0.000531914893617021
584,0.000277546489036914
585,0.000286123032904149
586,0.000275558004960044
587,0.000557103064066852
588,0.0011441647597254
589,0.000280033604032484
590,0
591,0.000275482093663912
592,0.000547495209416918
593,0.000266098988823842
594,0
595,0.000206568890725057
596,0
597,0.00256410256410256
598,0.0012426219322771
599,0.00159083678014636
600,0.0137931034482759
601,0.0156911581569116
602,0.0606060606060606
603,0.0204258479821738
604,0.0182330071055101
605,0.010246679316888
606,0.00968812209688122
607,0.0103932584269663
608,0.0101125195841048
609,0.0143794499511378
610,0.0179648930334613
611,0.0161559174253109
612,0.0170535291331123
613,0.0362105263157895
614,0.042031523642732
615,0.0368047982551799
616,0.029082774049217
617,0.0423309510720176
618,0.0354191263282172
619,0.0380975491385586
620,0.0494260951042399
621,0.0340909090909091
622,0.00723870056497175
623,0.00617396041401852
624,0.00583515681983953
625,0.00440230274297325
626,0.0029663810151615
627,0.00522149233619673
628,0.00022212350066637
629,0.000829875518672199
630,0.00109938434476693
631,0.00101936799184506
632,0.00154083204930663
633,0.00100908173562059
634,0
635,0.000461254612546125
636,0
637,0.000230733733271804
638,0.000420344682639765
639,0
640,0.000859845227858985
641,0
642,0.000903342366757001
643,0
644,0
645,0
646,0
647,0.000278784499581823
648,0
649,0
650,0
651,0.000262743037309511
652,0
653,0.000287438919229664
654,0.000128783000643915
655,0
656,0
657,0.000424868998725393
658,0.000773634535045644
659,0.000309310238168883
660,0.0125944584382872
661,0
662,0.00992654357752631
663,0.0091671542812561
664,0.00680806493846557
665,0.0075187969924812
666,0
667,0.0070323488045007
668,0.00349592142500416
669,0.00261780104712042
670,0
671,0.00352451137455944
672,0.00991687326819309
673,0.0109131095455173
674,0
675,0.00755767700875099
676,0.00952380952380952
677,0.00755805963996152
678,0.00178890876565295
679,0.00546302465023318
680,0.00115915150110119
681,0.00223713646532438
682,0.000815660685154976
683,0
684,0.00106977297040295
685,0
686,0.00180478267408633
687,0.00274348422496571
688,0.00113700966458215
689,0.00287120590648072
690,0.00214132762312634
691,0.00265654648956357
692,0.00377928949357521
693,0.00316455696202532
694,0.00385871178391214
695,0
696,0.00213252094440213
697,0.00248756218905473
698,0.00314465408805031
699,0.00580411124546554
700,0.000930232558139535
701,0.00455432661027977
702,0.0023696682464455
703,0.00254545454545455
704,0.00159772767619386
705,0.000860289057123193
706,0.0035859431030361
707,0.00170068027210884
708,0.00184119677790564
709,0.00159380692167577
710,0.00288184438040346
711,0.00286396181384248
712,0.00246609124537608
713,0.0031717263253285
714,0.0031055900621118
715,0.0124893556627874
716,0.00845921450151057
717,0.0141538461538462
718,0.00541237113402062
719,0.0114464099895942
720,0.024
721,0.00567567567567568
722,0.000452796015395065
723,0.00067598017124831
724,0.000684775165487332
725,0.000491279783836895
726,0.000831946755407654
727,0.000677659814772984
728,0.000419199329281073
729,0.00123813454395378
730,0.000424808836023789
731,0.000205044084478163
732,0.000394555139080687
733,0.000383877159309021
734,0
735,0.00014903129657228
736,0.000150920615756112
737,0.000277161862527716
738,0
739,0.000481231953801732
740,0
741,0.000868809730668983
742,0.000334410879500613
743,0.00221021611001965
744,0.00317460317460317
745,0.00189349112426036
746,0.00192678227360308
747,0.00142450142450142
748,0.00234283483014447
749,0.00244259892525647
750,0.00176717472940137
751,0.00247803559360216
752,0.000451467268623025
753,0.0010351966873706
754,0
755,0.000763358778625954
756,0.000764818355640535
757,0.00115964437572478
758,0.0011864406779661
759,0.000862515094014145
760,0.0015389876880985
761,0.000920301859009755
762,0.00152120174938201
763,0.00135711516091508
