,AutoClass
0,0.0180616740088106
1,0.0114443567482242
2,0.00674237047551455
3,0.00719199499687305
4,0.00440852314474651
5,0.00424296560964716
6,0.00537084398976982
7,0.00212164073550212
8,0.00266489007328448
9,0.0105321507760532
10,0.00878220140515222
11,0.00916905444126074
12,0.0119250425894378
13,0.0205173951828724
14,0.0144329896907217
15,0.0232142857142857
16,0.0123456790123457
17,0.0263157894736842
18,0.0109812256464754
19,0.0170686456400742
20,0.0131578947368421
21,0.00628306878306878
22,0.00542784163473819
23,0.00616883116883117
24,0.00604412209126624
25,0.00735785953177258
26,0.00857055402509948
27,0.00634737449509521
28,0.00867132867132867
29,0.0097323600973236
30,0.00734618916437098
31,0.00879426058782689
32,0.00800177817292732
33,0.0101031361818565
34,0.00404312668463612
35,0.00457951706910908
36,0.00528169014084507
37,0.00608480699752805
38,0.00639970744194551
39,0.00808141275067345
40,0.0066047471620227
41,0.0105936438137118
42,0.0124464395021424
43,0.0114693789223112
44,0.0114942528735632
45,0.0138728323699422
46,0.00807319698600646
47,0.0075187969924812
48,0.0148486579097658
49,0.00666337611056269
50,0.00912448403215294
51,0.00956937799043062
52,0.0138451856513531
53,0.0156521739130435
54,0.0172043010752688
55,0.0216952573158426
56,0.00703281982585399
57,0.0107427869858809
58,0.00916271721958926
59,0.00785714285714286
60,0.0113679424024252
61,0.0067272115708039
62,0.00522088353413655
63,0.00656324582338902
64,0.00781738586616635
65,0.00685135537682455
66,0.00760043431053203
67,0.0050055617352614
68,0.00791109436805425
69,0.00635348479014247
70,0.00817179779551501
71,0.00714823175319789
72,0.00335683115139308
73,0.0054312047399605
74,0.005238173187101
75,0.0181691125087351
76,0.0177215189873418
77,0.032103825136612
78,0.0376230661040788
79,0.0340949033391916
80,0.0315252665739453
81,0.0275387263339071
82,0.024411508282476
83,0.033411488862837
84,0.0271084337349398
85,0.0333940497874924
86,0.0310116929334011
87,0.0369111219038368
88,0.0114942528735632
89,0.0140464613722312
90,0.016304347826087
91,0.0110565110565111
92,0.0193734542456719
93,0.0115860966839792
94,0.0241691842900302
95,0.0213740458015267
96,0.00966702470461869
97,0.0141176470588235
98,0.0106247343816405
99,0.0109289617486339
100,0.00814332247557003
101,0.00855745721271394
102,0.0155248059399258
103,0.0128688010043942
104,0.0120036934441367
105,0.00977301387137453
106,0.00654613466334165
107,0.00310077519379845
108,0.00709219858156028
109,0.00438184663536776
110,0.00350653490596111
111,0.0286909742976689
112,0.019629225736096
113,0.0134462151394422
114,0
115,0.00142857142857143
116,0
117,0.000862919132149901
118,0.00246305418719212
119,0.00681154719429127
120,0.00581636892397175
121,0.000549752611324904
122,0.00249937515621095
123,0.000856531049250535
124,0.0040263051939337
125,0.00203148806500762
126,0.00356002946231279
127,0.000349895031490553
128,0.000835073068893528
129,0.000309310238168883
130,0.000239348970799426
131,0.00129421915444349
132,0
133,0.00188887139933889
134,0.00135226504394861
135,0.00106124924196483
136,0.00220653133274492
137,0.0029130253849355
138,0.00382978723404255
139,0.00983606557377049
140,0.00979431929480901
141,0.00626631853785901
142,0.0152046783625731
143,0.0144230769230769
144,0.00846660395108184
