,AutoClass
0,0.000440528634361233
1,0.00315706393054459
2,0.00177430801987225
3,0.00250156347717323
4,0.000367376928728876
5,0.000669941938365342
6,0.000255754475703325
7,0.000884016973125884
8,0.00033311125916056
9,0.00277161862527716
10,0.00175644028103044
11,0.00171919770773639
12,0.00596252129471891
13,0.00624442462087422
14,0.00412371134020619
15,0.00714285714285714
16,0.00308641975308642
17,0.0112781954887218
18,0.00318809776833156
19,0.00445269016697588
20,0.00466893039049236
21,0.000992063492063492
22,0.00191570881226054
23,0.00292207792207792
24,0.00151103052281656
25,0.00133779264214047
26,0.000306091215182124
27,0.00144258511252164
28,0.00167832167832168
29,0.00283860502838605
30,0.00137741046831956
31,0.00300856283267762
32,0.00355634585463436
33,0.00336771206061882
34,0.00299490865528601
35,0.00333055786844296
36,0.00332550860719875
37,0.00456360524814604
38,0.00420552203327848
39,0.0062855432505238
40,0.00639834881320949
41,0.00439736158305017
42,0.00489695980412161
43,0.00822332828392123
44,0.00755336617405583
45,0.00809248554913295
46,0.00834230355220667
47,0.0103707544723879
48,0.0114220445459737
49,0.00839091806515301
50,0.0115142298500978
51,0.0122737674225088
52,0.0163624921334172
53,0.0156521739130435
54,0.0236559139784946
55,0.0221997981836529
56,0.0120562625586068
57,0.0113566605279312
58,0.00726698262243286
59,0.0103571428571429
60,0.00795755968169761
61,0.00403632694248234
62,0.0036144578313253
63,0.00387828162291169
64,0.00312695434646654
65,0.00476616026213881
66,0.0224393774882374
67,0.017982944011865
68,0.0171407044641175
69,0.0198305737389295
70,0.0184340554922083
71,0.0178705793829947
72,0.00755287009063444
73,0.00822909809084924
74,0.00949418890162056
75,0.00489168413696716
76,0.00289330922242315
77,0.00990437158469945
78,0.00843881856540084
79,0.00843585237258348
80,0.00927213722763097
81,0.00731497418244406
82,0.00697471665213601
83,0.00175849941383353
84,0.00662650602409639
85,0.00607164541590771
86,0.00762582613116421
87,0.00631374453618261
88,0.0102843315184513
89,0.00648298217179903
90,0.00978260869565217
91,0.00982800982800983
92,0.0078318219291014
93,0.00719137035557331
94,0.00785498489425982
95,0.00712468193384224
96,0.00429645542427497
97,0.00235294117647059
98,0.00552486187845304
99,0.0109289617486339
100,0.00760043431053203
101,0.00366748166259169
102,0.00944988187647654
103,0.00816070307595731
104,0.00831024930747922
105,0.00504413619167718
106,0.00405236907730673
107,0.00713178294573643
108,0.00493370336108541
109,0.00657276995305164
110,0.00637551801083838
111,0.0167364016736402
112,0.0119956379498364
113,0.0119521912350598
114,0.00161812297734628
115,0.000714285714285714
116,0
117,0.000986193293885602
118,0.00246305418719212
119,0.00194615634122608
120,0.00623182384711259
121,0
122,0.000124968757810547
123,0.000428265524625268
124,0.000939471211917863
125,0.000507872016251904
126,0.000491038546525902
127,0.00104968509447166
128,0.00069589422407794
129,0.00123724095267553
130,0.000119674485399713
131,0.00158182341098648
132,0
133,0.000314811899889816
134,0.000676132521974307
135,0.000151607034566404
136,0.00176522506619594
137,0.0029130253849355
138,0.00212765957446809
139,0.00546448087431694
140,0.00587659157688541
141,0.0031331592689295
142,0.00350877192982456
143,0.0144230769230769
144,0.00376293508936971
145,0.00639853747714808
146,0.0157004830917874
147,0.0112994350282486
148,0.00866217516843118
149,0.00421179302045728
150,0.00474576271186441
151,0.00318877551020408
152,0.00227920227920228
153,0.00817279626386457
154,0.00271462504241602
155,0.00155424308361828
156,0.00375234521575985
157,0.00525677315002022
158,0.00592417061611374
159,0.000387747188832881
160,0.000575484366008057
